hgnc_symbol	ensembl_gene_id	entrezgene	chromosome_name	start_position	end_position
1807	DOCK5	ENSG00000147459	80005	8	25042238	25275598
1808	BNIP3L	ENSG00000104765	665	8	26240414	26363152
1809	PTK2B	ENSG00000120899	2185	8	27168999	27316903
1810	CHRNA2	ENSG00000120903	1135	8	27317279	27337400
1811	SCARA5	ENSG00000168079	286133	8	27727399	27850244
1812	KIF13B	ENSG00000197892	23303	8	28924796	29120641
1813	NA	ENSG00000253182	NA	8	29405688	29421858
1814	NA	ENSG00000253182	NA	8	29405688	29421858
1815	LINC00589	ENSG00000251191	619351	8	29531438	29605625
1816	LINC00589	ENSG00000251191	619351	8	29531438	29605625
1817	NA	ENSG00000253490	101929450	8	29605825	29656008
1818	NA	ENSG00000253490	101929450	8	29605825	29656008
1819	RBPMS	ENSG00000157110	11030	8	30241944	30429778
1820	RBPMS	ENSG00000157110	11030	8	30241944	30429778
1821	GSR	ENSG00000104687	2936	8	30535583	30585443
1822	NA	ENSG00000254290	NA	8	37454998	37457376
1823	TACC1	ENSG00000147526	6867	8	38585704	38710546
1824	PLEKHA2	ENSG00000169499	59339	8	38758753	38831428
1825	PLEKHA2	ENSG00000169499	59339	8	38758753	38831428
1826	ANK1	ENSG00000029534	286	8	41510739	41754280
1827	IKBKB	ENSG00000104365	3551	8	42128820	42189973
1828	RNF170	ENSG00000120925	81790	8	42704780	42752433
1829	SPIDR	ENSG00000164808	23514	8	48173167	48648868
1830	NA	ENSG00000253608	101929268	8	49464127	49611069
1831	PXDNL	ENSG00000147485	137902	8	52232138	52722005
1832	PCMTD1	ENSG00000168300	115294	8	52730140	52811735
1833		ENSG00000254687	NA	8	54090131	54155243
1834	OPRK1	ENSG00000082556	4986	8	54138284	54164257
1835	NA	ENSG00000254142	NA	8	55466921	55474487
1836	LYN	ENSG00000254087	4067	8	56792372	56923940
1837	NA	ENSG00000253821	NA	8	58405443	58504118
1838	FAM110B	ENSG00000169122	90362	8	58907068	59116838
1839		ENSG00000251396	100505532	8	61297147	61429354
1840	PDCL3P1	ENSG00000226301	NA	8	61299821	61300554
1841	NA	ENSG00000254777	NA	8	61822612	61879116
1842	NKAIN3	ENSG00000185942	286183	8	63161150	63912211
1843	DNAJC5B	ENSG00000147570	85479	8	66933795	67012751
1844	DNAJC5B	ENSG00000147570	85479	8	66933795	67012751
1845	DNAJC5B	ENSG00000147570	85479	8	66933795	67012751
1846	C8orf46	ENSG00000169085	254778	8	67372238	67430759
1847	C8orf44-SGK3	ENSG00000270024	100533105	8	67579831	67772707
1848	C8orf44-SGK3	ENSG00000270024	23678	8	67579831	67772707
1849	SGK3	ENSG00000104205	100533105	8	67624653	67774257
1850	SGK3	ENSG00000104205	23678	8	67624653	67774257
1851	CPA6	ENSG00000165078	57094	8	68334360	68658620
1852	C8orf34	ENSG00000165084	116328	8	69242957	69731257
1853	C8orf34	ENSG00000165084	116328	8	69242957	69731257
1854	NA	ENSG00000253658	100505718	8	69824038	70016425
1855	NA	ENSG00000253658	100505718	8	69824038	70016425
1856	SULF1	ENSG00000137573	23213	8	70378859	70573150
1857		ENSG00000250295	101926926	8	74209946	74268696
1858	RDH10	ENSG00000121039	157506	8	74206847	74237516
1859	NA	ENSG00000250295	101926926	8	74209946	74268696
1860		ENSG00000254266	101927003	8	79338338	79470738
1861	PKIA	ENSG00000171033	5569	8	79428374	79517502
1862	ZNF704	ENSG00000164684	619279	8	81540686	81787016
1863	ZNF704	ENSG00000164684	619279	8	81540686	81787016
1864	NA	ENSG00000253154	NA	8	86851934	86963312
1865	NA	ENSG00000253154	NA	8	86851934	86963312
1866	ATP6V0D2	ENSG00000147614	245972	8	86999552	87166457
1867		ENSG00000253675	NA	8	87111194	87166454
1868	NA	ENSG00000253699	NA	8	87192647	87224465
1869	SLC7A13	ENSG00000164893	157724	8	87226281	87333375
1870	SLC7A13	ENSG00000164893	157724	8	87226281	87333375
1871	NA	ENSG00000254231	NA	8	87345503	87355543
1872	NBN	ENSG00000104320	4683	8	90945564	91015456
1873	NBN	ENSG00000104320	4683	8	90945564	91015456
1874	DECR1	ENSG00000104325	1666	8	91013633	91064320
1875	NA	ENSG00000254180	101930237	8	91546839	91632298
1876	NA	ENSG00000254180	101929920	8	91546839	91632298
1877	TMEM64	ENSG00000180694	169200	8	91634223	91803860
1878	TMEM64	ENSG00000180694	169200	8	91634223	91803860
1879	TMEM64	ENSG00000180694	169200	8	91634223	91803860
1880	NECAB1	ENSG00000123119	64168	8	91803778	91971636
1881	NECAB1	ENSG00000123119	64168	8	91803778	91971636
1882	NA	ENSG00000253634	NA	8	93577671	93667722
1883	C8orf87	ENSG00000254318	389676	8	94146324	94179079
1884	LINC00535	ENSG00000246662	642924	8	94225531	94712661
1885		ENSG00000253960	NA	8	94228154	94247107
1886	LINC00535	ENSG00000246662	642924	8	94225531	94712661
1887	CDH17	ENSG00000079112	1015	8	95139399	95229531
1888	CDH17	ENSG00000079112	1015	8	95139399	95229531
1889	KIAA1429	ENSG00000164944	25962	8	95499921	95565757
1890		ENSG00000254248	NA	8	96083960	96100152
1891	NDUFAF6	ENSG00000156170	100506538	8	95907995	96128683
1892	NDUFAF6	ENSG00000156170	137682	8	95907995	96128683
1893	NDUFAF6	ENSG00000156170	100506538	8	95907995	96128683
1894	NDUFAF6	ENSG00000156170	137682	8	95907995	96128683
1895	NDUFAF6	ENSG00000156170	100506538	8	95907995	96128683
1896	NDUFAF6	ENSG00000156170	137682	8	95907995	96128683
1897	NDUFAF6	ENSG00000156170	100506538	8	95907995	96128683
1898	NDUFAF6	ENSG00000156170	137682	8	95907995	96128683
1899	NA	ENSG00000253773	100616530	8	96216684	96822364
1900	NA	ENSG00000253351	619344	8	96219235	96228602
1901	NA	ENSG00000253773	100616530	8	96216684	96822364
1902	NA	ENSG00000253773	100616530	8	96216684	96822364
1903	NA	ENSG00000253773	100616530	8	96216684	96822364
1904	CPQ	ENSG00000104324	10404	8	97657455	98161882
1905	MATN2	ENSG00000132561	100506558	8	98881068	99048944
1906	MATN2	ENSG00000132561	4147	8	98881068	99048944
1907	C8orf47	ENSG00000177459	203111	8	99076539	99105838
1908	RPL19P14	ENSG00000240870	NA	8	99794283	99794856
1909	STK3	ENSG00000104375	6788	8	99413631	99955055
1910	VPS13B	ENSG00000132549	157680	8	100025494	100889808
1911	VPS13B	ENSG00000132549	157680	8	100025494	100889808
1912	VPS13B	ENSG00000132549	157680	8	100025494	100889808
1913	RGS22	ENSG00000132554	26166	8	100973164	101143496
1914	NA	ENSG00000253666	NA	8	101487903	101513376
1915	SNX31	ENSG00000174226	169166	8	101585116	101675643
1916	NA	ENSG00000254084	NA	8	102424101	102464680
1917	NA	ENSG00000254024	101927172	8	102473405	102504727
1918	NA	ENSG00000254024	101927172	8	102473405	102504727
1919	NA	ENSG00000254024	101927172	8	102473405	102504727
1920		ENSG00000254024	101927172	8	102473405	102504727
1921	GRHL2	ENSG00000083307	79977	8	102504660	102681954
1922	GRHL2	ENSG00000083307	79977	8	102504660	102681954
1923	GRHL2	ENSG00000083307	79977	8	102504660	102681954
1924	GRHL2	ENSG00000083307	79977	8	102504660	102681954
1925	GRHL2	ENSG00000083307	79977	8	102504660	102681954
1926	GRHL2	ENSG00000083307	79977	8	102504660	102681954
1927	GRHL2	ENSG00000083307	79977	8	102504660	102681954
1928	NA	ENSG00000253669	NA	8	103817745	103822199
1929	RIMS2	ENSG00000176406	9699	8	104512976	105268322
1930		ENSG00000253582	NA	8	107532702	107669776
1931	OXR1	ENSG00000164830	55074	8	107282473	107764922
1932		ENSG00000253582	NA	8	107532702	107669776
1933	OXR1	ENSG00000164830	55074	8	107282473	107764922
1934	NA	ENSG00000253949	NA	8	109593291	109638996
1935	NA	ENSG00000253949	NA	8	109593291	109638996
1936		ENSG00000253949	NA	8	109593291	109638996
1937	TMEM74	ENSG00000164841	157753	8	109619079	109799844
1938	TMEM74	ENSG00000164841	157753	8	109619079	109799844
1939	PKHD1L1	ENSG00000205038	93035	8	110374706	110542559
1940	EBAG9	ENSG00000147654	9166	8	110551940	110578225
1941	SYBU	ENSG00000147642	55638	8	110586207	110704020
1942	NA	ENSG00000253103	101927487	8	112111190	112248432
1943	CSMD3	ENSG00000164796	114788	8	113235157	114449328
1944	TRPS1	ENSG00000104447	7227	8	116420724	116821899
1945	LINC00536	ENSG00000249917	100859921	8	116962736	117337297
1946	LINC00536	ENSG00000249917	100859921	8	116962736	117337297
1947	LINC00536	ENSG00000249917	100859921	8	116962736	117337297
1948	LINC00536	ENSG00000249917	100859921	8	116962736	117337297
1949	LINC00536	ENSG00000249917	100859921	8	116962736	117337297
1950	LINC00536	ENSG00000249917	100859921	8	116962736	117337297
1951	LINC00536	ENSG00000249917	100859921	8	116962736	117337297
1952	UTP23	ENSG00000147679	84294	8	117778742	117861702
1953	UTP23	ENSG00000147679	84294	8	117778742	117861702
1954	SAMD12	ENSG00000177570	401474	8	119201698	119634234
1955	MAL2	ENSG00000147676	114569	8	120177273	120257913
1956	MAL2	ENSG00000147676	114569	8	120177273	120257913
1957		ENSG00000253972	NA	8	120227351	120259088
1958	ENPP2	ENSG00000136960	5168	8	120569326	120685693
1959	DEPTOR	ENSG00000155792	64798	8	120885957	121063152
1960	COL14A1	ENSG00000187955	7373	8	121072019	121384275
1961	ZHX2	ENSG00000178764	22882	8	123793633	123986750
1962	ZHX2	ENSG00000178764	22882	8	123793633	123986750
1963	FBXO32	ENSG00000156804	114907	8	124510129	124553446
1964	NA	ENSG00000254113	NA	8	124575310	124581002
1965	NA	ENSG00000214803	101927588	8	125204912	125259639
1966	MTSS1	ENSG00000170873	9788	8	125563031	125740730
1967		ENSG00000255080	NA	8	125847126	125869758
1968	LINC00964	ENSG00000249816	157381	8	125860979	125966570
1969		ENSG00000255080	NA	8	125847126	125869758
1970	LINC00964	ENSG00000249816	157381	8	125860979	125966570
1971	KIAA0196	ENSG00000164961	9897	8	126036502	126104082
1972	NA	ENSG00000254286	101927679	8	127570120	127725660
1973	CASC19	ENSG00000254166	NA	8	128197880	128215467
1974	PVT1	ENSG00000249859	100302185	8	128806779	129113499
1975	PVT1	ENSG00000249859	5820	8	128806779	129113499
1976	PVT1	ENSG00000249859	100302185	8	128806779	129113499
1977	PVT1	ENSG00000249859	5820	8	128806779	129113499
1978	PVT1	ENSG00000249859	100302185	8	128806779	129113499
1979	PVT1	ENSG00000249859	5820	8	128806779	129113499
1980	PVT1	ENSG00000249859	100302185	8	128806779	129113499
1981	PVT1	ENSG00000249859	5820	8	128806779	129113499
1982	PVT1	ENSG00000249859	100302185	8	128806779	129113499
1983	PVT1	ENSG00000249859	5820	8	128806779	129113499
1984	PVT1	ENSG00000249859	100302185	8	128806779	129113499
1985	PVT1	ENSG00000249859	5820	8	128806779	129113499
1986	PVT1	ENSG00000249859	100302185	8	128806779	129113499
1987	PVT1	ENSG00000249859	5820	8	128806779	129113499
1988	PVT1	ENSG00000249859	100302185	8	128806779	129113499
1989	PVT1	ENSG00000249859	5820	8	128806779	129113499
1990	PVT1	ENSG00000249859	100302185	8	128806779	129113499
1991	PVT1	ENSG00000249859	5820	8	128806779	129113499
1992	CCDC26	ENSG00000229140	NA	8	130363937	130692485
1993	CCDC26	ENSG00000229140	NA	8	130363937	130692485
1994	FAM49B	ENSG00000153310	51571	8	130851839	131029375
1995	NDRG1	ENSG00000104419	10397	8	134249414	134314265
1996	NA	ENSG00000253561	NA	8	134783652	134826780
1997	TRAPPC9	ENSG00000167632	83696	8	140742586	141468678
1998	TRAPPC9	ENSG00000167632	83696	8	140742586	141468678
1999	TRAPPC9	ENSG00000167632	83696	8	140742586	141468678
2000	NA	ENSG00000253266	NA	8	142065389	142070695
2001	SLC45A4	ENSG00000022567	57210	8	142217265	142318404
2002	SLC45A4	ENSG00000022567	57210	8	142217265	142318404
2003	TSNARE1	ENSG00000171045	203062	8	143293441	143484601
2004	JRK	ENSG00000234616	NA	8	143738874	143763386
2005	PSCA	ENSG00000167653	8000	8	143751726	143764142
2006	JRK	ENSG00000234616	NA	8	143738874	143763386
2007	PSCA	ENSG00000167653	8000	8	143751726	143764142
2008		ENSG00000247317	100133669	8	144063155	144099854
2009	LY6E	ENSG00000160932	4061	8	144099399	144105249
2010	C8orf31	ENSG00000177335	286122	8	144120626	144141359
2011	RHPN1	ENSG00000158106	114822	8	144451057	144466390
2012	TSTA3	ENSG00000104522	7264	8	144694788	144700218
2013	DMRT2	ENSG00000173253	10655	9	1050354	1057552
2014	SMARCA2	ENSG00000080503	6595	9	2015342	2193624
2015	NA	ENSG00000236404	101930053	9	2422702	2641395
2016	NA	ENSG00000236404	101930048	9	2422702	2641395
2017	NA	ENSG00000236404	401491	9	2422702	2641395
2018	NA	ENSG00000232104	101929302	9	3526723	3671646
2019	GLIS3	ENSG00000107249	169792	9	3824127	4348392
2020	GLIS3	ENSG00000107249	169792	9	3824127	4348392
2021	SLC1A1	ENSG00000106688	6505	9	4490444	4587469
2022	RCL1	ENSG00000120158	10171	9	4792869	4885917
2023	RCL1	ENSG00000120158	10171	9	4792869	4885917
2024	KDM4C	ENSG00000107077	23081	9	6720863	7175648
2025	KDM4C	ENSG00000107077	23081	9	6720863	7175648
2026	NFIB	ENSG00000147862	4781	9	14081842	14398982
2027	FREM1	ENSG00000164946	158326	9	14734664	14910993
2028	CCDC171	ENSG00000164989	203238	9	15552895	16061661
2029	C9orf92	ENSG00000205549	100129385	9	16203933	16276311
2030	MLLT3	ENSG00000171843	4300	9	20341663	20622542
2031	B4GALT1	ENSG00000086062	2683	9	33104080	33167354
2032	SPINK4	ENSG00000122711	27290	9	33218363	33248565
2033	SPINK4	ENSG00000122711	27290	9	33218363	33248565
2034	SPINK4	ENSG00000122711	27290	9	33218363	33248565
2035	AQP3	ENSG00000165272	360	9	33441152	33447609
2036	UBAP2	ENSG00000137073	55833	9	33921691	34048947
2037	RUSC2	ENSG00000198853	9853	9	35490124	35561895
2038	ARHGEF39	ENSG00000137135	84904	9	35658872	35675863
2039		ENSG00000255872	NA	9	37588410	38068684
2040	SHB	ENSG00000107338	6461	9	37919131	38069210
2041		ENSG00000255872	NA	9	37588410	38068684
2042	SHB	ENSG00000107338	6461	9	37919131	38069210
2043		ENSG00000255872	NA	9	37588410	38068684
2044	SHB	ENSG00000107338	6461	9	37919131	38069210
2045	PGM5	ENSG00000154330	5239	9	70943224	71145977
2046	FAM189A2	ENSG00000135063	9413	9	71939488	72007371
2047	FAM189A2	ENSG00000135063	9413	9	71939488	72007371
2048	TMEM2	ENSG00000135048	23670	9	74298282	74431606
2049	OSTF1	ENSG00000134996	26578	9	77703459	77762181
2050	GNA14	ENSG00000156049	9630	9	80037995	80263223
2051	GNA14	ENSG00000156049	9630	9	80037995	80263223
2052	GNA14	ENSG00000156049	9630	9	80037995	80263223
2053	GNAQ	ENSG00000156052	2776	9	80331003	80646374
2054	TLE1	ENSG00000196781	7088	9	84198598	84304220
2055	RASEF	ENSG00000165105	158158	9	85594500	85678092
2056	FRMD3	ENSG00000172159	257019	9	85857905	86153461
2057	NTRK2	ENSG00000148053	4915	9	87283466	87638505
2058	NTRK2	ENSG00000148053	4915	9	87283466	87638505
2059	DAPK1	ENSG00000196730	1612	9	90112143	90323548
2060	DAPK1	ENSG00000196730	1612	9	90112143	90323548
2061	CTSL3P	ENSG00000188029	392360	9	90387368	90401799
2062	S1PR3	ENSG00000213694	1903	9	91606362	91619925
2063	NA	ENSG00000229613	340515	9	93225806	93345026
2064	SYK	ENSG00000165025	6850	9	93564069	93660831
2065	NA	ENSG00000228216	NA	9	93719542	93727675
2066	NA	ENSG00000228216	NA	9	93719542	93727675
2067	NFIL3	ENSG00000165030	4783	9	94171327	94186144
2068	CENPP	ENSG00000188312	401541	9	95087766	95382815
2069	IPPK	ENSG00000127080	64768	9	95375466	95432547
2070	IPPK	ENSG00000127080	64768	9	95375466	95432547
2071	WNK2	ENSG00000165238	65268	9	95947198	96082854
2072	WNK2	ENSG00000165238	65268	9	95947198	96082854
2073	FAM120A	ENSG00000048828	23196	9	96214004	96328397
2074	FAM120A	ENSG00000048828	23196	9	96214004	96328397
2075	FBP1	ENSG00000165140	2203	9	97365415	97402531
2076	FBP1	ENSG00000165140	2203	9	97365415	97402531
2077	C9orf3	ENSG00000148120	84909	9	97488983	97849441
2078	C9orf3	ENSG00000148120	84909	9	97488983	97849441
2079	C9orf3	ENSG00000148120	84909	9	97488983	97849441
2080	FANCC	ENSG00000158169	2176	9	97861336	98079991
2081	NANS	ENSG00000095380	54187	9	100819021	100845357
2082	TRIM14	ENSG00000106785	9830	9	100831557	100881494
2083	CORO2A	ENSG00000106789	7464	9	100883257	100954922
2084	GABBR2	ENSG00000136928	9568	9	101050391	101471479
2085	NR4A3	ENSG00000119508	8013	9	102584137	102629173
2086	RNF20	ENSG00000155827	56254	9	104296133	104325622
2087	SLC44A1	ENSG00000070214	23446	9	108006903	108201452
2088	NA	ENSG00000234323	NA	9	109040673	109367076
2089	PTPN3	ENSG00000070159	5774	9	112137746	112260590
2090	PALM2-AKAP2	ENSG00000157654	445815	9	112542589	112934792
2091	PALM2-AKAP2	ENSG00000157654	11217	9	112542589	112934792
2092	AKAP2	ENSG00000241978	445815	9	112542769	112934792
2093	AKAP2	ENSG00000241978	11217	9	112542769	112934792
2094	PALM2-AKAP2	ENSG00000157654	445815	9	112542589	112934792
2095	PALM2-AKAP2	ENSG00000157654	11217	9	112542589	112934792
2096	AKAP2	ENSG00000241978	445815	9	112542769	112934792
2097	AKAP2	ENSG00000241978	11217	9	112542769	112934792
2098	UGCG	ENSG00000148154	7357	9	114659046	114697649
2099	NA	ENSG00000259953	NA	9	114794835	114800010
2100	SNX30	ENSG00000148158	401548	9	115513118	115643951
2101	SNX30	ENSG00000148158	401548	9	115513118	115643951
2102	AKNA	ENSG00000106948	80709	9	117096436	117156685
2103	TNFSF15	ENSG00000181634	9966	9	117546915	117568406
2104	TNFSF8	ENSG00000106952	944	9	117656003	117692697
2105	ASTN2	ENSG00000148219	23245	9	119187504	120177348
2106	TRIM32	ENSG00000119401	22954	9	119449581	119463579
2107	ASTN2	ENSG00000148219	23245	9	119187504	120177348
2108	ASTN2	ENSG00000148219	23245	9	119187504	120177348
2109	GSN	ENSG00000148180	2934	9	123970072	124095121
2110	GGTA1P	ENSG00000204136	2681	9	124207269	124262306
2111	DAB2IP	ENSG00000136848	153090	9	124329336	124547809
2112	PTGS1	ENSG00000095303	5742	9	125132824	125157982
2113	CRB2	ENSG00000148204	286204	9	126118449	126142603
2114	NEK6	ENSG00000119408	10783	9	127019885	127115586
2115	NR6A1	ENSG00000148200	2649	9	127279554	127533589
2116	MAPKAP1	ENSG00000119487	79109	9	128199672	128469513
2117	MAPKAP1	ENSG00000119487	79109	9	128199672	128469513
2118	MAPKAP1	ENSG00000119487	79109	9	128199672	128469513
2119	MAPKAP1	ENSG00000119487	79109	9	128199672	128469513
2120	MAPKAP1	ENSG00000119487	79109	9	128199672	128469513
2121	MVB12B	ENSG00000196814	89853	9	129089128	129269320
2122	MVB12B	ENSG00000196814	89853	9	129089128	129269320
2123	LMX1B	ENSG00000136944	4010	9	129376722	129463311
2124	GARNL3	ENSG00000136895	84253	9	129986544	130155939
2125	SLC2A8	ENSG00000136856	29988	9	130159421	130170703
2126	LRSAM1	ENSG00000148356	90678	9	130213765	130265780
2127	FAM129B	ENSG00000136830	64855	9	130267618	130341268
2128	FAM129B	ENSG00000136830	64855	9	130267618	130341268
2129	FAM129B	ENSG00000136830	64855	9	130267618	130341268
2130	SH2D3C	ENSG00000095370	10044	9	130500596	130541020
2131	FAM102A	ENSG00000167106	399665	9	130702858	130742792
2132	FAM102A	ENSG00000167106	399665	9	130702858	130742792
2133	SLC25A25	ENSG00000148339	114789	9	130830480	130871524
2134	ODF2	ENSG00000136811	4957	9	131217465	131263571
2135	WDR34	ENSG00000119333	89891	9	131395940	131419066
2136	SH3GLB2	ENSG00000148341	56904	9	131769315	131790582
2137	NA	ENSG00000204055	101930611	9	131939050	131972827
2138	NA	ENSG00000233901	NA	9	132094579	132121817
2139	LINC00963	ENSG00000204054	100506190	9	132245730	132275947
2140	NCS1	ENSG00000107130	23413	9	132934857	132999583
2141	RAPGEF1	ENSG00000107263	2889	9	134452157	134615461
2142	AK8	ENSG00000165695	158067	9	135600965	135754164
2143	VAV2	ENSG00000160293	7410	9	136627016	136857726
2144	VAV2	ENSG00000160293	7410	9	136627016	136857726
2145	VAV2	ENSG00000160293	7410	9	136627016	136857726
2146	VAV2	ENSG00000160293	7410	9	136627016	136857726
2147	VAV2	ENSG00000160293	7410	9	136627016	136857726
2148	RXRA	ENSG00000186350	6256	9	137208944	137332431
2149	RXRA	ENSG00000186350	6256	9	137208944	137332431
2150	RXRA	ENSG00000186350	6256	9	137208944	137332431
2151	RXRA	ENSG00000186350	6256	9	137208944	137332431
2152	RXRA	ENSG00000186350	6256	9	137208944	137332431
2153	RXRA	ENSG00000186350	6256	9	137208944	137332431
2154	RXRA	ENSG00000186350	6256	9	137208944	137332431
2155	COL5A1	ENSG00000130635	1289	9	137533620	137736686
2156	SNHG7	ENSG00000233016	677824	9	139615818	139622636
2157	SNHG7	ENSG00000233016	677804	9	139615818	139622636
2158	SNHG7	ENSG00000233016	84973	9	139615818	139622636
2159	C9orf142	ENSG00000148362	286257	9	139886870	139888436
2160	CLIC3	ENSG00000169583	9022	9	139889087	139891255
2161	ABCA2	ENSG00000107331	20	9	139901686	139923367
2162	PNPLA7	ENSG00000130653	375775	9	140354404	140444986
2163	ARRDC1	ENSG00000197070	92714	9	140500106	140509812
2164	ARRDC1	ENSG00000197070	92714	9	140500106	140509812
2165	C9orf37	ENSG00000203993	85026	9	140509784	140513358
2166	EHMT1	ENSG00000181090	79813	9	140513444	140764468
2167	EHMT1	ENSG00000181090	79813	9	140513444	140764468
2168	ZMYND11	ENSG00000015171	10771	10	180405	300577
2169	DIP2C	ENSG00000151240	22982	10	320130	735683
2170	DIP2C	ENSG00000151240	22982	10	320130	735683
2171	DIP2C	ENSG00000151240	22982	10	320130	735683
2172	DIP2C	ENSG00000151240	22982	10	320130	735683
2173	DIP2C	ENSG00000151240	22982	10	320130	735683
2174	ADARB2	ENSG00000185736	105	10	1228073	1779670
2175	ADARB2	ENSG00000185736	105	10	1228073	1779670
2176	NA	ENSG00000233321	NA	10	3529086	3545030
2177	ASB13	ENSG00000196372	79754	10	5680830	5708558
2178	FAM208B	ENSG00000108021	54906	10	5726801	5805703
2179	PFKFB3	ENSG00000170525	5209	10	6186881	6277495
2180	NA	ENSG00000215244	399715	10	6319650	6377944
2181	SFMBT2	ENSG00000198879	57713	10	7200586	7453450
2182	NA	ENSG00000226990	NA	10	8442823	8503826
2183	PROSER2	ENSG00000148426	254427	10	11865338	11914276
2184	CAMK1D	ENSG00000183049	57118	10	12391481	12877545
2185	CAMK1D	ENSG00000183049	57118	10	12391481	12877545
2186	CCDC3	ENSG00000151468	83643	10	12938627	13141652
2187		ENSG00000235410	101928453	10	14116283	14129604
2188	FRMD4A	ENSG00000151474	55691	10	13685706	14504141
2189	FRMD4A	ENSG00000151474	55691	10	13685706	14504141
2190	FAM171A1	ENSG00000148468	221061	10	15253642	15413061
2191	ST8SIA6-AS1	ENSG00000204832	100128098	10	17428935	17455502
2192	ST8SIA6	ENSG00000148488	338596	10	17360382	17496329
2193	ST8SIA6	ENSG00000148488	338596	10	17360382	17496329
2194	ST8SIA6	ENSG00000148488	338596	10	17360382	17496329
2195	MALRD1	ENSG00000204740	NA	10	19492779	20079330
2196	MALRD1	ENSG00000204740	NA	10	19492779	20079330
2197	PLXDC2	ENSG00000120594	84898	10	20105168	20578785
2198	PIP4K2A	ENSG00000150867	5305	10	22823778	23003484
2199	PIP4K2A	ENSG00000150867	5305	10	22823778	23003484
2200	PIP4K2A	ENSG00000150867	5305	10	22823778	23003484
2201	KIAA1217	ENSG00000120549	56243	10	23983675	24836772
2202	KIAA1217	ENSG00000120549	56243	10	23983675	24836772
2203	GPR158	ENSG00000151025	57512	10	25463991	25891155
2204	MPP7	ENSG00000150054	143098	10	28339922	28623415
2205	NA	ENSG00000237128	NA	10	28721937	28784742
2206	LYZL1	ENSG00000120563	84569	10	29577990	29607257
2207	LYZL1	ENSG00000120563	84569	10	29577990	29607257
2208	SVIL	ENSG00000197321	6840	10	29746267	30025710
2209	SVIL	ENSG00000197321	6840	10	29746267	30025710
2210	SVIL	ENSG00000197321	6840	10	29746267	30025710
2211	NA	ENSG00000230298	NA	10	30865628	30869111
2212	SVILP1	ENSG00000234814	645954	10	30960495	31006195
2213	ZNF438	ENSG00000183621	220929	10	31109136	31320866
2214	NRP1	ENSG00000099250	8829	10	33466420	33625190
2215	NRP1	ENSG00000099250	8829	10	33466420	33625190
2216	PARD3	ENSG00000148498	56288	10	34398488	35104253
2217	CCNY	ENSG00000108100	219771	10	35535953	35860852
2218	CCNY	ENSG00000108100	219771	10	35535953	35860852
2219	RET	ENSG00000165731	5979	10	43572475	43625799
2220	FXYD4	ENSG00000150201	53828	10	43867090	43871783
2221	NA	ENSG00000237590	NA	10	44755050	44757261
2222	CXCL12	ENSG00000107562	6387	10	44793038	44881941
2223	MARCH8	ENSG00000165406	220972	10	45950035	46090354
2224	NA	ENSG00000226044	NA	10	48324788	48332197
2225	WDFY4	ENSG00000128815	57705	10	49892921	50191001
2226		ENSG00000225303	NA	10	52232574	52234006
2227	SGMS1	ENSG00000198964	259230	10	52065360	52384923
2228	SGMS1	ENSG00000198964	259230	10	52065360	52384923
2229	PRKG1-AS1	ENSG00000236671	NA	10	53990502	54073888
2230	PRKG1-AS1	ENSG00000236671	NA	10	53990502	54073888
2231	FAM13C	ENSG00000148541	220965	10	61005890	61122939
2232	ANK3	ENSG00000151150	288	10	61786056	62493248
2233	TMEM26	ENSG00000196932	219623	10	63166401	63213208
2234	TMEM26	ENSG00000196932	219623	10	63166401	63213208
2235	ARID5B	ENSG00000150347	84159	10	63661059	63856703
2236	EGR2	ENSG00000122877	1959	10	64571756	64679660
2237	NA	ENSG00000228566	NA	10	65424424	65750328
2238	CTNNA3	ENSG00000183230	29119	10	67672276	69455927
2239	CTNNA3	ENSG00000183230	29119	10	67672276	69455927
2240	HK1	ENSG00000156515	3098	10	71029740	71161638
2241	HK1	ENSG00000156515	3098	10	71029740	71161638
2242	HK1	ENSG00000156515	3098	10	71029740	71161638
2243	SAR1A	ENSG00000079332	56681	10	71907045	71930279
2244	SLC29A3	ENSG00000198246	55315	10	73079015	73123142
2245	CDH23	ENSG00000107736	100653137	10	73156691	73575702
2246	CDH23	ENSG00000107736	64072	10	73156691	73575702
2247	ASCC1	ENSG00000138303	51008	10	73856278	73976892
2248	ADK	ENSG00000156110	132	10	75910960	76469061
2249	POLR3DP1	ENSG00000214626	NA	10	76414714	76415889
2250	ADK	ENSG00000156110	132	10	75910960	76469061
2251	NA	ENSG00000272748	NA	10	76581368	76581888
2252	KAT6B	ENSG00000156650	23522	10	76585340	76792380
2253	KCNMA1	ENSG00000156113	3778	10	78629359	79398353
2254	KCNMA1	ENSG00000156113	3778	10	78629359	79398353
2255	KCNMA1	ENSG00000156113	3778	10	78629359	79398353
2256	DLG5	ENSG00000151208	9231	10	79550549	79686378
2257	DLG5	ENSG00000151208	9231	10	79550549	79686378
2258	DLG5	ENSG00000151208	9231	10	79550549	79686378
2259	ZMIZ1	ENSG00000108175	57178	10	80828792	81076276
2260	ZMIZ1	ENSG00000108175	57178	10	80828792	81076276
2261	ZMIZ1	ENSG00000108175	57178	10	80828792	81076276
2262	ZMIZ1	ENSG00000108175	57178	10	80828792	81076276
2263	NRG3	ENSG00000185737	10718	10	83635070	84746935
2264	NRG3	ENSG00000185737	10718	10	83635070	84746935
