Entrez ID	Symbol 
84918	LRP11
84931	LINC01101
84951	TNS4
84955	NUDCD1
84967	LSM10
84978	FRMD5
8498	RANBP3
84986	ARHGAP19
85004	RERG
8501	SLC43A1
85013	TMEM128
85019	TMEM241
85025	TMEM60
8503	PIK3R3
8505	PARG
8509	NDST2
8528	DDO
85293	KRTAP3-3
85302	FBF1
8535	CBX4
85365	ALG2
8537	BCAS1
85406	DNAJC14
85415	RHPN2
85439	STON2
85446	ZFHX2
8545	CGGBP1
85453	TSPYL5
85456	TNKS1BP1
85495	RPPH1
8563	THOC5
8570	KHSRP
8574	AKR7A2
8575	PRKRA
8602	NOP14
8604	SLC25A12
8607	RUVBL1
8609	KLF7
861	RUNX1
8612	PLPP2
8613	PLPP3
8629	JRK
863	CBFA2T3
8631	SKAP1
8635	RNASET2
8643	PTCH2
8647	ABCB11
8650	NUMB
8659	ALDH4A1
866	SERPINA6
8660	IRS2
8664	EIF3D
8672	EIF4G3
8677	STX10
868	CBLB
8683	SRSF9
8692	HYAL2
8694	DGAT1
87	ACTN1
8702	B4GALT4
8717	TRADD
8720	MBTPS1
8721	EDF1
8724	SNX3
8728	ADAM19
8732	RNGTT
8743	TNFSF10
8761	PABPC4
8763	CD164
8775	NAPA
8800	PEX11A
8802	SUCLG1
8803	SUCLA2
8816	DCAF5
8818	DPM2
8821	INPP4B
883	KYAT1
8834	TMEM11
8836	GGH
8846	ALKBH1
8847	DLEU2
8848	TSC22D1
8861	LDB1
8864	PER2
8869	ST3GAL5
8880	FUBP1
8884	SLC5A6
8890	EIF2B4
8898	MTMR2
8905	AP1S2
89122	TRIM4
8915	BCL10
8932	MBD2
8934	RAB29
8936	WASF1
8943	AP3D1
896	CCND3
8971	H1FX
8976	WASL
89765	RSPH1
89781	HPS4
89792	GAL3ST3
89874	SLC25A21
89890	KBTBD6
89894	TMEM116
8991	SELENBP1
89958	SAPCD2
90	ACVR1
90120	TMEM250
90134	KCNH7
90141	EFCAB11
902	CCNH
9020	MAP3K14
9021	SOCS3
9027	NAT8
9031	BAZ1B
9033	PKD2L1
90353	CTU1
90378	SAMD1
9039	UBA3
904	CCNT1
90410	IFT20
90411	MCFD2
90427	BMF
90507	SCRN2
90522	YIF1B
90529	STPG1
9053	MAP7
90576	ZNF799
90627	STARD13
90637	ZFAND2A
9064	MAP3K6
9066	SYT7
90673	PPP1R3E
9073	CLDN8
90780	PYGO2
90809	PIP4P1
90835	CCDC189
90853	SPOCD1
90864	SPSB3
90874	ZNF697
91039	DPP9
91056	AP5B1
91057	CCDC34
9107	MTMR6
9108	MTMR7
9110	MTMR4
91120	ZNF682
9113	LATS1
9114	ATP6V0D1
9117	SEC22C
9120	SLC16A6
91272	BOD1
91355	LRP5L
9136	RRP9
91369	ANKRD40
91450	LOC91450
91452	ACBD5
9147	NEMF
91526	ANKRD44
91544	UBXN11
9158	FIBP
91582	RPS19BP1
91584	PLXNA4
91647	ATPAF2
9167	COX7A2L
91687	CENPL
9169	SCAF11
91694	LONRF1
91748	ELMSAN1
91754	NEK9
9183	ZW10
91869	RFT1
91949	COG7
9201	DCLK1
9204	ZMYM6
9209	LRRFIP2
92105	INTS4
9214	FCMR
9215	LARGE1
9223	MAGI1
92255	LMBRD2
92285	ZNF585B
9229	DLGAP1
92291	CAPN13
92304	SCGB3A1
92305	TMEM129
9231	DLG5
92335	STRADA
9240	PNMA1
92400	RBM18
92482	BBIP1
9249	DHRS3
9252	RPS6KA5
9254	CACNA2D2
9260	PDLIM7
9265	CYTH3
9274	BCL7C
9276	COPB2
92806	CENPBD1
92815	HIST3H2A
929	CD14
92906	HNRNPLL
9297	SNORD29
9298	SNORD31
9299	SNORD30
9300	SNORD28
9301	SNORD27
9302	SNORD26
9303	SNORD25
9304	SNORD22
9310	ZNF235
93100	NAPRT
93109	TMEM44
9314	KLF4
9315	NREP
9318	COPS2
93185	IGSF8
9320	TRIP12
93210	PGAP3
93233	CCDC114
9324	HMGN3
9349	RPL23
93550	ZFAND4
93589	CACNA2D4
93654	ST7-AS2
93663	ARHGAP18
9373	PLAA
9377	COX5A
9378	NRXN1
9392	TGFBRAP1
9394	HS6ST1
9401	RECQL4
9404	LPXN
94097	SFXN5
94101	ORMDL1
94103	ORMDL3
9411	ARHGAP29
94121	SYTL4
9416	DDX23
94239	H2AFV
94241	TP53INP1
94274	PPP1R14A
944	TNFSF8
9441	MED26
9451	EIF2AK3
9454	HOMER3
9455	HOMER2
9467	SH3BP5
949	SCARB1
9497	SLC4A7
950	SCARB2
9501	RPH3AL
9513	FXR2
9514	GAL3ST1
9517	SPTLC2
9521	EEF1E1
9525	VPS4B
9528	TMEM59
9535	GMFG
9545	RAB3D
9552	SPAG7
9555	H2AFY
9556	C14orf2
9564	BCAR1
95681	CEP41
9572	NR1D1
9575	CLOCK
9578	CDC42BPB
9584	RBM39
9600	PITPNM1
9601	PDIA4
961	CD47
9610	RIN1
9611	NCOR1
9612	NCOR2
9620	CELSR1
9630	GNA14
9644	SH3PXD2A
96459	FNIP1
9659	PDE4DIP
966	CD59
9665	MARF1
9667	SAFB2
9668	ZNF432
9674	KIAA0040
9675	TTI1
9679	FAM53B
9686	VGLL4
9697	TRAM2
9698	PUM1
97	ACYP1
9705	ST18
971	CD72
9711	RUBCN
9712	USP6NL
9715	FAM131B
9723	SEMA3E
9725	TMEM63A
9732	DOCK4
9741	LAPTM4A
9742	IFT140
9743	ARHGAP32
9750	RIPOR2
9759	HDAC4
9771	RAPGEF5
9779	TBC1D5
9780	PIEZO1
9788	MTSS1
9792	SERTAD2
9793	CKAP5
9807	IP6K1
9813	EFCAB14
9817	KEAP1
9821	RB1CC1
9844	ELMO1
9846	GAB2
9847	C2CD5
9848	MFAP3L
9852	EPM2AIP1
9862	MED24
9866	TRIM66
9867	PJA2
9868	TOMM70
987	LRBA
9871	SEC24D
9873	FCHSD2
9875	URB1
9882	TBC1D4
9886	RHOBTB1
9897	WASHC5
9901	SRGAP3
9903	KLHL21
9904	RBM19
9908	G3BP2
9909	DENND4B
9922	IQSEC1
9924	PAN2
9925	ZBTB5
9929	JOSD1
9931	HELZ
9933	PUM3
9935	MAFB
9946	CRYZL1
9948	WDR1
995	CDC25C
9966	TNFSF15
9972	NUP153
9991	PTBP3
9997	SCO2
100048912	CDKN2B-AS1
10010	TANK
100113386	UCKL1-AS1
100113393	SNORD12B
100125556	FAM86JP
100126325	MIR935
100126328	MIR940
100126355	MIR365A
100127889	NA
100128098	ST8SIA6-AS1
100128239	LOC100128239
100128338	FAM83H-AS1
100128361	LOC100128361
100128398	LOC100128398
100128511	NEBL-AS1
100128568	LOC100128568
100128822	LINC01003
100128927	ZBTB42
100129066	UNQ6494
100129175	LOC100129175
100129250	SMIM27
100129387	GABPB1-AS1
100129583	FAM47E
100129726	LINC01126
100130197	EFCAB14-AS1
100130275	TFAP2A-AS1
100130717	HDHD5-AS1
100130880	LOC100130880
100130894	VAC14-AS1
100130899	LOC100130899
100130958	SYCE1L
100130967	C6orf99
100130987	LOC100130987
100131060	LINC01135
100131089	SRP14-AS1
100131496	LOC100131496
100131801	PET100
100132111	LOC100132111
100132273	NDUFA6-AS1
100132354	LINC01512
100132406	NBPF10
100132735	FILNC1
100132987	LINC00856
100134259	LINC01119
100141515	C17orf99
100144603	CHKB-AS1
10015	PDCD6IP
100151683	RNU4ATAC
10016	PDCD6
10018	BCL2L11
100188893	TOMM6
10019	SH2B3
100190939	TPT1-AS1
100192420	LINC01634
100272228	LINC00894
100286844	BCDIN3D-AS1
100288142	NBPF20
100288198	HMGN3-AS1
100289178	GNG12-AS1
100289230	LOC100289230
100289388	KCTD21-AS1
100289509	KCNIP2-AS1
100289561	LOC100289561
100289678	ZNF783
100293516	ZNF587B
100302136	MIR1252
100302152	MIR548N
100302161	MIR1205
100302175	MIR1207
100302185	MIR1204
100302197	MIR1306
100302226	MIR1238
100302255	MIR1323
100302281	MIR1208
100302691	LINC00184
100303453	TSNAX-DISC1
100306951	PITPNA-AS1
100306975	NDUFAF4P1
100309464	OTX2-AS1
100313842	MIR2276
100313884	MIR548H4
10036	CHAF1A
10038	PARP2
100381270	ZBED6
10039	PARP3
10040	TOM1L1
100422833	MIR3188
100422854	MIR3187
100422936	MIR3153
100422954	MIR4309
100422964	MIR3150A
100422989	MIR3155A
100423020	MIR4258
100423031	MIR4321
100423037	MIR3176
10043	TOM1
100462977	MTRNR2L1
100498859	LINC00881
100499227	USP2-AS1
100499466	LINC00674
100500810	MIR3620
100500812	MIR3677
100500815	MIR3687-1
100500826	MIR3909
100500828	MIR3619
100500842	MIR3652
100500847	MIR3615
100500860	MIR3618
100500862	MIR3648-1
100500878	MIR3679
100505549	LOC100505549
100505566	LINC00578
100505591	LRRC3C
100505633	LINC01133
100505658	LOC100505658
100505678	STARD4-AS1
100505681	NAPA-AS1
100505702	LINC01094
100505975	ENO1-AS1
100506070	RBFADN
100506100	LOC100506100
100506190	LINC00963
100506233	RAB30-AS1
100506334	LINC00649
100506385	LINC01426
100506492	DSCAM-AS1
100506639	LOC100506639
100506649	PXN-AS1
100506696	PCAT6
100506779	TSPOAP1-AS1
100506801	LOC100506801
100506804	LOC100506804
100506810	LINC01132
100506826	MYLK-AS1
100507032	TMCC1-AS1
100507057	MELTF-AS1
100507091	PITPNM2-AS1
100507171	BOLA3-AS1
100507217	LINC01578
100507240	VWA8-AS1
100507373	LOC100507373
100507401	LRP4-AS1
100507421	TMEM178B
100507527	THEG5
100507557	LOC100507557
100507564	LOC100507564
100507588	TGFBR3L
100507651	LINC01606
10051	SMC4
100526737	RBM14-RBM4
100526739	CENPS-CORT
100526825	INMT-MINDY4
100526831	SLX1B-SULT1A4
100527943	TGIF2-C20orf24
100527963	PMF1-BGLAP
100528016	TMX2-CTNND1
100528022	BLOC1S1-RDH5
100529063	BCL2L2-PABPN1
100529097	RPL36A-HNRNPH2
100529209	RNASEK-C17orf49
100529241	HSPE1-MOB4
100529261	CHURC1-FNTB
100529262	MIA-RAB4B
100529264	RAB4B-EGLN2
100532735	INO80B-WBP1
100532736	MINOS1-NBL1
100533105	C8orf44-SGK3
100533107	RTEL1-TNFRSF6B
100533179	UBE2F-SCLY
100533183	ZNF664-RFLNA
100533467	BIVM-ERCC5
100533955	SENP3-EIF4A1
100534012	TNFAIP8L2-SCNM1
10055	SAE1
10059	DNM1L
100616116	MIR4648
100616126	MIR4686
100616139	MIR4741
100616153	MIR4726
100616158	MIR4505
100616174	MIR4643
100616214	MIR4667
100616236	MIR4669
100616241	MIR4717
100616250	MIR3960
100616267	MIR4776-1
100616269	MIR4639
100616299	MIR4450
100616308	MIR4666A
100616314	MIR4750
100616315	MIR4781
100616330	MIR4491
100616368	MIR4688
100616376	MIR4492
100616386	MIR4654
100616396	MIR4712
100616403	MIR4691
100616404	MIR4515
100616410	MIR4692
100616414	MIR4761
100616419	MIR4434
100616436	MIR4449
100616453	MIR4687
100616458	MIR5095
100616459	MIR4745
100616470	MIR4488
100616471	MIR4798
100616480	MIR4479
100616483	MIR4751
100616484	MIR4470
100616486	MIR4698
100616487	MIR4517
100616530	C8orf37-AS1
100630923	LOC100630923
100631383	FAM47E-STBD1
100652739	RAET1E-AS1
100652999	LOC100652999
10072	DPP3
10076	PTPRU
10078	TSSC4
100847001	MIR5680
100847007	MIR5696
100847023	MIR5091
100847028	MIR5587
100847074	MIR5088
100862671	TMEM265
100862692	DIP2A-IT1
100873932	DPYD-AS1
100873945	HLTF-AS1
100873955	LNX1-AS2
100873983	MAGI1-AS1
100874028	SGO1-AS1
100874054	FALEC
100874093	BRWD1-AS1
100874137	LINC00351
100874158	LINC00398
100874241	STARD13-AS
100874300	SYNJ2-IT1
100874370	CACNA1C-IT3
100885776	UGDH-AS1
100996307	LIPE-AS1
100996485	C5orf66
10101	NUBP2
10103	TSPAN1
101055625	OVCH1-AS1
10111	RAD50
10112	KIF20A
10116	FEM1B
1012	CDH13
10124	ARL4A
101243545	LINC02067
10127	ZNF263
10129	FRY
101409257	EZR-AS1
10142	AKAP9
10146	G3BP1
10150	MBNL2
10154	PLXNC1
10160	FARP1
10166	SLC25A15
10170	DHRS9
10171	RCL1
10180	RBM6
10194	TSHZ1
10199	MPHOSPH10
10204	NUTF2
10206	TRIM13
10207	PATJ
10221	TRIB1
10229	COQ7
10232	MSLN
10233	LRRC23
10238	DCAF7
1024	CDK8
10241	CALCOCO2
10242	KCNMB2
10243	GPHN
1025	CDK9
10250	SRRM1
1026	CDKN1A
10265	IRX5
1027	CDKN1B
10272	FSTL3
10273	STUB1
10276	NET1
10277	UBE4B
10279	PRSS16
10289	EIF1B
10295	BCKDK
10296	MAEA
10298	PAK4
10300	KATNB1
10301	DLEU1
1031	CDKN2C
10312	TCIRG1
10313	RTN3
10327	AKR1A1
10329	TMEM5
10336	PCGF3
10342	TFG
10363	HMG20A
10383	TUBB4B
10390	CEPT1
103910	MYL12B
1040	CDS1
10404	CPQ
10406	WFDC2
10409	BASP1
10427	SEC24B
1043	CD52
10430	TMEM147
10432	RBM14
10436	EMG1
10452	TOMM40
10458	BAIAP2
10460	TACC3
10461	MERTK
10464	PIBF1
10472	ZBTB18
10486	CAP2
10487	CAP1
10488	CREB3
10491	CRTAP
10497	UNC13B
10498	CARM1
10509	SEMA4B
1051	CEBPB
10520	ZNF211
10533	ATG7
10534	SSSCA1
10535	RNASEH2A
10538	BATF
10550	ARL6IP5
10556	RPP30
10562	OLFM4
10563	CXCL13
10564	ARFGEF2
10572	SIVA1
10574	CCT7
10579	TACC2
1058	CENPA
10598	AHSA1
10600	USP16
10606	PAICS
10607	TBL3
10611	PDLIM5
10614	HEXIM1
10620	ARID3B
10627	MYL12A
10628	TXNIP
10629	TAF6L
10632	ATP5L
10635	RAD51AP1
10636	RGS14
10647	SCGB1D2
10653	SPINT2
10657	KHDRBS1
10664	CTCF
10667	FARS2
10670	RRAGA
10691	GMEB1
10695	CNPY3
10713	USP39
10718	NRG3
10743	RAI1
10752	CHL1
10753	CAPN9
10762	NUP50
10768	AHCYL1
10778	ZNF271P
10783	NEK6
10795	ZNF268
1080	CFTR
10801	43352
10814	CPLX2
10818	FRS2
1084	CEACAM3
10847	SRCAP
10849	CD3EAP
10856	RUVBL2
10858	CYP46A1
10865	ARID5A
10867	TSPAN9
10884	MRPS30
10892	MALT1
10905	MAN1A2
10908	PNPLA6
10910	SUGT1
10915	TCERG1
10916	MAGED2
10928	RALBP1
10944	C11orf58
10947	AP3M2
10948	STARD3
10952	SEC61B
10956	OS9
10957	PNRC1
10961	ERP29
10963	STIP1
10982	MAPRE2
10992	SF3B2
10999	SLC27A4
11007	CCDC85B
11009	IL24
11019	LIAS
11030	RBPMS
11031	RAB31
11034	DSTN
11044	PAPD7
11047	ADRM1
11054	OGFR
11057	ABHD2
11059	WWP1
1106	CHD2
11065	UBE2C
11068	CYB561D2
11069	RAPGEF4
1107	CHD3
11078	TRIOBP
11080	DNAJB4
11091	WDR5
11100	HNRNPUL1
11116	FGFR1OP
11117	EMILIN1
11123	RCAN3
11132	CAPN10
11135	CDC42EP1
11142	PKIG
11143	KAT7
11154	AP4S1
11160	ERLIN2
11163	NUDT4
11194	ABCB8
11201	POLI
11209	MST1P2
11212	PLPBP
11213	IRAK3
11214	AKAP13
11217	AKAP2
11227	GALNT5
11236	RNF139
112398	EGLN2
1124	CHN2
11243	PMF1
112476	PRRT2
11253	MAN1B1
11260	XPOT
11261	CHP1
112616	CMTM7
11262	SP140
11273	ATXN2L
112817	HOGA1
11285	B4GALT7
112869	SGF29
112936	VPS26B
112939	NACC1
11314	CD300A
11315	PARK7
113157	RPLP0P2
113177	IZUMO4
113178	SCAMP4
113179	ADAT3
113230	MISP3
11325	DDX42
113263	GLCCI1
11335	CBX3
11340	EXOSC8
11342	RNF13
113457	TUBA3D
113655	MFSD3
113730	KLHDC7B
113828	FAM83F
114044	MCM3AP-AS1
114327	EFHC1
114625	ERMAP
114785	MBD6
114789	SLC25A25
114791	TUBGCP5
114796	PSMG3-AS1
114822	RHPN1
114823	LENG8
114827	FHAD1
114883	OSBPL9
114926	SMIM19
114984	FLYWCH2
114990	VASN
1153	CIRBP
115330	GPR146
115353	LRRC42
1155	TBCB
115557	ARHGEF25
115703	ARHGAP33
115704	EVI5L
115825	WDFY2
116039	OSR2
116092	DNTTIP1
116113	FOXP4
116115	ZNF526
116228	COX20
116255	MOGAT1
1163	CKS1B
116328	C8orf34
1164	CKS2
116461	TSEN15
116841	SNAP47
116931	MED12L
116933	CLRN1-AS1
116987	AGAP1
116988	AGAP3
117177	RAB3IP
117248	GALNT15
1173	AP2M1
117531	TMC1
117608	ZNF354B
118	ADD1
1180	CLCN1
1182	CLCN3
118426	BORCS5
118442	GPR62
118471	PRAP1
118472	ZNF511
1185	CLCN6
1187	CLCNKA
1188	CLCNKB
118980	SFXN2
119391	GSTO2
119504	ANAPC16
119710	C11orf74
1198	CLK3
12	SERPINA3
120	ADD3
120224	TMEM45B
120376	COLCA2
1213	CLTC
121549	ASCL4
121551	BTBD11
122402	TDRD9
122616	CLBA1
122622	ADSSL1
122786	FRMD6
122953	JDP2
122961	ISCA2
123041	SLC24A4
123228	SENP8
123355	LRRC28
1234	CCR5
1235	CCR6
123624	AGBL1
123720	WHAMM
1238	ACKR2
123876	ACSM2A
124045	SPATA33
124152	IQCK
124220	ZG16B
124222	PAQR4
124540	MSI2
124637	CYB5D1
124790	HEXIM2
124989	EFCAB13
125061	AFMID
125144	LRRC75A-AS1
125488	TTC39C
126068	ZNF441
126074	SWSAP1
126075	CCDC159
126129	CPT1C
126133	ALDH16A1
1262	CNGA4
1263	PLK3
1264	CNN1
126410	CYP4F22
126536	LINC00661
126549	ANKLE1
126626	GABPB2
1267	CNP
126823	KLHDC9
127428	TCEANC2
127602	DNAH14
127687	C1orf122
127707	KLHDC7A
128209	KLF17
128218	TMEM125
128229	TSACC
128312	HIST3H2BB
128710	SLX4IP
128864	C20orf144
128866	CHMP4B
1289	COL5A1
128989	TANGO2
129049	SGSM1
129285	PPP1R21
129563	DIS3L2
129685	TAF8
129852	C2orf73
130576	LYPD6B
130589	GALM
130872	AHSA2
130888	FBXO36
1312	COMT
131368	ZPLD1
131405	TRIM71
131616	TMEM42
1318	SLC31A2
131870	NUDT16
132	ADK
132014	IL17RE
132112	RTP1
132160	PPM1M
132228	LSMEM2
1325	CORT
1326	MAP3K8
132671	SPATA18
1327	COX4I1
132864	CPEB2
133015	PACRGL
133383	SETD9
1340	COX6B1
134111	UBE2QL1
135114	HINT3
135138	PACRG
1352	COX10
135398	C6orf141
1364	CLDN4
137682	NDUFAF6
137872	ADHFE1
137964	GPAT4
137994	LETM2
1381	CRABP1
138241	C9orf85
138311	FAM69B
138649	ANKRD19P
1389	CREBL2
139422	MAGEB10
1396	CRIP1
1397	CRIP2
1399	CRKL
140460	ASB7
140465	MYL6B
140469	MYO3B
140691	TRIM69
140711	TLDC2
140733	MACROD2
140775	SMCR8
1408	CRY2
140831	ZSWIM3
140836	BANF2
140890	SREK1
140894	CNBD2
142680	SLC34A3
142685	ASB15
143689	PIWIL4
144321	GLIPR1L2
144348	ZNF664
144363	ETFRF1
144404	TMEM120B
144608	C12orf60
144715	RAD9B
145216	LINC00637
145282	MIPOL1
145376	PPP1R36
145389	SLC38A6
145497	LRRC74A
145837	DRAIC
145853	C15orf61
145873	MESP2
1462	VCAN
146310	RNF151
146562	C16orf71
146771	TCAM1P
1468	SLC25A10
146862	UNC45B
146894	CD300LG
147040	KCTD11
147138	TMC8
147339	C18orf25
1474	CST6
147650	SPACA6
147699	PPM1N
1477	CSTF1
147923	ZNF420
147947	ZNF542P
147949	ZNF583
148137	PROSER3
148254	ZNF555
148268	ZNF570
148327	CREB3L4
148362	BROX
148413	LOC148413
148479	PHF13
148523	CIART
148696	LOC148696
148741	ANKRD35
148808	MFSD4A
148867	SLC30A7
148898	ZNF436-AS1
1489	CTF1
149095	DCST1
149111	CNIH3
149175	MANEAL
149420	PDIK1L
149465	CFAP57
149473	CCDC24
149478	BTBD19
149603	RNF187
149647	FAM71A
1499	CTNNB1
149950	NOL4L-DT
149986	LSM14B
15	AANAT
1500	CTNND1
150084	IGSF5
1503	CTPS1
150368	FAM109B
150381	PRR34-AS1
150568	LINC01102
150684	COMMD1
150696	PROM2
150776	LOC150776
151188	ARL6IP6
151393	RMDN2
151742	PPM1L
152195	NUDT16P1
1523	CUX1
152519	NIPAL1
152815	THAP6
152992	TRMT44
153222	CREBRF
153478	PLEKHG4B
153527	ZMAT2
153657	TTC23L
153684	LOC153684
1537	CYC1
153769	SH3RF2
1540	CYLD
154007	SNRNP48
154197	PNLDC1
154214	RNF217
154810	AMOTL1
154822	LINC00689
155060	LOC155060
155066	ATP6V0E2
1556	CYP2B7P
156	GRK2
157313	CDCA2
157506	RDH10
157680	VPS13B
157855	KCNU1
158056	MAMDC4
158314	LINC00475
158833	AWAT1
1593	CYP27A1
159989	DEUP1
160	AP2A1
160335	TMTC2
1604	CD55
160418	TMTC3
160777	CCDC60
160851	DGKH
161159	ACTN1-AS1
161247	FITM1
161253	REM2
162073	ITPRIPL2
1622	DBI
162239	ZFP1
162282	ANKFN1
163081	ZNF567
163087	ZNF383
163589	TDRD5
163882	CNST
1643	DDB2
164395	TTLL9
1647	GADD45A
165324	UBXN2A
1657	DMXL1
1663	DDX11
1666	DECR1
166929	SGMS2
167227	DCP2
167359	NIM1K
1674	DES
168667	BMPER
170394	PWWP2B
170463	SSBP4
170487	ACTL10
171022	ABHD11-AS1
171023	ASXL1
171024	SYNPO2
171220	DSTNP2
1716	DGUOK
172	AFG3L1P
1730	DIAPH2
1741	DLG3
1748	DLX4
1768	DNAH6
1769	DNAH8
1773	DNASE1
1775	DNASE1L2
1778	DYNC1H1
1781	DYNC1I2
1785	DNM2
1793	DOCK1
1796	DOK1
18	ABAT
1801	DPH1
1810	DR1
1822	ATN1
1832	DSP
1837	DTNA
1847	DUSP5
185	AGTR1
1859	DYRK1A
1871	E2F3
1874	E2F4
1877	E4F1
1894	ECT2
1903	S1PR3
1911	PHC1
192111	PGAM5
1933	EEF1B2
1943	EFNA2
1944	EFNA3
1945	EFNA4
1949	EFNB3
1952	CELSR2
1954	MEGF8
196403	DTX3
196475	RMST
196527	ANO6
196528	ARID2
196872	LINC00638
197258	FUK
197335	WDR90
197407	ZNF48
1975	EIF4B
1978	EIF4EBP1
1981	EIF4G1
1983	EIF5
1984	EIF5A
199223	TTC21A
199699	DAND5
199800	ADM5
1999	ELF3
200081	TXLNA
200205	IBA57
2004	ELK3
200403	VWA3B
200420	ALMS1P1
200424	TET3
200576	PIKFYVE
2010	EMD
2011	MARK2
2012	EMP1
201255	LRRC45
2014	EMP3
201475	RAB12
201595	STT3B
201617	LINC00870
201626	PDE12
201973	PRIMPOL
202	CRYBG1
202299	LINC01554
2026	ENO2
2027	ENO3
2030	SLC29A1
203054	ADCK5
203100	HTRA4
203111	ERICH5
203197	TMEM268
203260	CCDC107
2034	EPAS1
2035	EPB41
2036	EPB41L1
204851	HIPK1
2049	EPHB3
2051	EPHB6
2052	EPHX1
2064	ERBB2
2065	ERBB3
2099	ESR1
2101	ESRRA
2110	ETFDH
2116	ETV2
2120	ETV6
2130	EWSR1
2132	EXT2
2139	EYA2
214	ALCAM
215	ABCD1
217	ALDH2
2181	ACSL3
2184	FAH
2185	PTK2B
219293	ATAD3C
219537	SMTNL1
219699	UNC5B
219771	CCNY
219844	HYLS1
219995	MS4A15
220	ALDH1A3
220004	PPP1R32
220074	LRTOMT
220134	SKA1
220213	OTUD1
220359	TIGD3
220832	FABP5P3
220988	HNRNPA3
221	ALDH3B1
221178	SPATA13
221294	NT5DC1
221416	C6orf223
221421	RSPH9
221472	FGD2
221477	C6orf89
221481	ARMC12
221711	SYCP2L
221935	SDK1
221937	FOXK1
2222	FDFT1
222234	FAM185A
2224	FDPS
222642	TSPO2
222658	KCTD20
223082	ZNRF2
2237	FEN1
224	ALDH3A2
2242	FES
226	ALDOA
22794	CASC3
22796	COG2
22809	ATF5
22818	COPZ1
22828	SCAF8
22836	RHOBTB3
22839	DLGAP4
22843	PPM1E
22846	VASH1
22847	ZNF507
22853	LMTK2
2286	FKBP2
22862	FNDC3A
22875	ENPP4
22876	INPP5F
22877	MLXIP
22879	MON1B
2288	FKBP4
22882	ZHX2
22893	BAHD1
22898	DENND3
22901	ARSG
22902	RUFY3
22906	TRAK1
22919	MAPRE1
22921	MSRB2
22924	MAPRE3
22926	ATF6
22930	RAB3GAP1
22931	RAB18
22934	RPIA
22952	CYP2G1P
22974	TPX2
22979	EFR3B
22992	KDM2A
22993	HMGXB3
22998	LIMCH1
22999	RIMS1
23002	DAAM1
23005	MAPKBP1
23008	KLHDC10
23012	STK38L
23013	SPEN
23022	PALLD
23026	MYO16
23028	KDM1A
23030	KDM4B
23037	PDZD2
23038	WDTC1
23041	MON2
23042	PDXDC1
23052	ENDOD1
23053	ZSWIM8
23059	CLUAP1
23067	SETD1B
23070	CMTR1
23081	KDM4C
23082	PPRC1
23085	ERC1
2309	FOXO3
23092	ARHGAP26
23093	TTLL5
23094	SIPA1L3
23095	KIF1B
23108	RAP1GAP2
23112	TNRC6B
23114	NFASC
23116	TOGARAM1
23135	KDM6B
23138	N4BP3
23142	DCUN1D4
23145	SSPO
23151	GRAMD4
23152	CIC
23154	NCDN
23162	MAPK8IP3
23164	MPRIP
2317	FLNB
23171	GPD1L
23172	ABRAXAS2
23177	CEP68
23179	RGL1
23181	DIP2A
23186	RCOR1
23192	ATG4B
23194	FBXL7
23199	GSE1
23218	NBEAL2
23224	SYNE2
23232	TBC1D12
23239	PHLPP1
23241	PACS2
23247	KIAA0556
23248	RPRD2
23250	ATP11A
23253	ANKRD12
23254	KAZN
23259	DDHD2
23261	CAMTA1
23263	MCF2L
23264	ZC3H7B
2327	FMO2
23274	CLEC16A
23288	IQCE
23295	MGRN1
23301	EHBP1
23304	UBR2
23325	WASHC4
23327	NEDD4L
23328	SASH1
23336	SYNM
23341	DNAJC16
23344	ESYT1
23353	SUN1
23365	ARHGEF12
23371	TNS2
23373	CRTC1
23379	ICE1
23382	AHCYL2
23383	MAU2
23384	SPECC1L
2339	FNTA
23390	ZDHHC17
23395	LARS2
23397	NCAPH
23398	PPWD1
23404	EXOSC2
23408	SIRT5
23411	SIRT1
2342	FNTB
23423	TMED3
23436	CELA3B
23443	SLC35A3
23446	SLC44A1
23469	PHF3
23473	CAPN7
23499	MACF1
23508	TTC9
23509	POFUT1
23510	KCTD2
23514	SPIDR
23515	MORC3
23517	SKIV2L2
23518	R3HDM1
23522	KAT6B
23523	CABIN1
23524	SRRM2
2353	FOS
23530	NNT
2354	FOSB
23542	MAPK8IP2
23546	SYNGR4
2355	FOSL2
23550	PSD4
23557	SNAPIN
23559	WBP1
2356	FPGS
23568	ARL2BP
23569	PADI4
23582	CCNDBP1
23587	ELP5
23592	LEMD3
23593	HEBP2
23595	ORC3
23607	CD2AP
23616	SH3BP1
23623	RUSC1
23624	CBLC
23625	FAM89B
23626	SPO11
23643	LY96
23659	PLA2G15
23677	SH3BP4
23678	SGK3
23764	MAFF
23768	FLRT2
23779	ARHGAP8
23786	BCL2L13
241	ALOX5AP
245812	CNPY4
245972	ATP6V0D2
2483	FRG1
2494	NR5A2
25	ABL1
2512	FTL
2526	FUT4
2530	FUT8
253558	LCLAT1
253559	CADM2
254013	ETFBKMT
254102	EHBP1L1
254158	CXorf58
254295	PHYHD1
254439	C11orf86
254559	MIR9-3HG
254827	NAALADL2
2549	GAB1
255082	CASC2
2551	GABPA
255239	ANKK1
255394	TCP11L2
255411	TEX49
255520	ELMOD2
255809	C19orf38
255877	BCL6B
255919	CNEP1R1
256435	ST6GALNAC3
